image_no,r_knee_angle,l_knee_angle,l_foot_angle,r_foot_angle,r_ankle_angle,l_ankle_angle,l_hip_angle,r_hip_angle,r_shoulder_angle,l_shoulder_angle,label
184,185.752484825766,199.630003804985,253.064881632316,267.873740272255,106.726292579456,103.989423076297,265.318813708007,38.5627589683827,113.101279538946,255.561624043331,1
185,185.755475333968,199.628151241156,253.078002789356,267.836295051982,106.708353623038,103.989462526474,265.324625268253,38.5638214033842,113.105757484892,255.569166251226,1
186,203.576366435575,210.50738632858,258.023238707934,250.815607573244,100.286366260265,103.593395282609,260.111452435137,27.6094678279798,111.440386690557,266.132157034121,1
187,203.577837085818,210.502740738952,257.994669578939,250.854397998474,100.315791796335,103.559076574114,260.109665352226,27.6095049618785,111.438075667328,266.135217791729,1
188,217.534922955647,212.678723496046,256.050560669497,246.988693771754,104.436260592833,100.184702053713,268.360100478348,26.1583212441637,117.79852092114,270.627308990033,1
189,217.531179170402,212.382822590071,256.019996241673,246.990152601608,104.446846162633,100.17175552342,277.226020592225,26.1685212750586,117.803159899425,270.626204266865,1
190,226.114754061174,210.570041643002,254.254539680149,249.317321458136,107.329947326002,98.3139755957528,275.173596463537,28.9384421976017,127.720805102027,268.780781966999,1
191,227.547266537673,210.567056542087,254.246224189385,246.007200522372,104.01995139468,98.3069614538231,275.174602435627,36.0192527795398,127.717206881147,268.772374286085,1
192,234.487641048333,201.805238770439,240.769112054822,276.890257414334,116.933805668307,96.4490700676653,294.671918524948,34.590847669338,132.328057574333,263.930074162288,1
193,234.487074568251,201.819997567397,240.743647826472,276.892073292933,116.945420101476,96.4317321051002,294.661057147837,34.58532541485,136.113642658189,260.815769569291,1
194,235.398392963653,201.86325437905,239.277667531407,255.652791120756,119.135258097949,94.9509707796684,279.555862819603,54.4195244173449,124.320693613181,261.061031603469,1
195,137.725245673245,162.641533811988,99.4997807783378,121.596308505718,278.58462467403,250.599515892635,261.865003430657,94.9313162660688,131.485087335376,240.04792419045,1
196,138.410803755665,162.797758477768,99.495485166345,130.077459052206,280.065848272664,250.589590996758,257.223359996479,94.9255796630635,131.497718872362,240.057591503079,1
197,143.440679721177,163.174246768279,106.723768505251,130.734242571367,277.610132088982,247.70873437113,258.776485890019,103.66557430704,141.200163173274,239.418106219902,1
198,143.438167497664,163.172788677369,106.729048625848,130.731606664718,277.613772303569,247.705002749298,258.773154667321,103.663200321958,141.185283482422,239.411252726478,1
199,158.97767648477,168.574581470404,104.877854294269,110.33489995183,268.153809848068,231.747552594548,251.660758131238,106.292172224102,141.249147875618,237.165472230812,1
200,158.973392002012,168.572288413434,111.764336353959,110.335007584127,268.156175891588,231.746032619812,251.66801614521,106.305312065891,141.251098538429,237.167641246543,1
201,172.527071203298,150.952446899642,118.706683720245,110.725993907853,258.190296586934,228.242872069811,258.708826322042,103.690819203689,148.882626497401,230.360776950423,1
202,172.524543767844,150.18853162116,125.080716033139,110.729142660112,258.19166067225,231.190462586906,258.706589525062,103.692980330671,148.886669843151,230.366397184253,1
203,176.157715399137,121.155275233876,112.994942572757,109.567473726129,255.775575749395,226.351759748826,255.967352053428,113.738728747106,150.236723981205,231.578584069318,1
204,176.154588005717,121.151821917356,112.998533170428,109.861276457717,256.066882388303,226.350393410836,255.969154178977,113.739803749528,150.237321076527,231.572113556318,1
205,171.704033643752,99.9261637843205,95.0396921802497,113.977164576282,247.956333672417,212.485227081712,246.904565250695,114.769409552768,168.633914470982,223.483685294334,1
206,171.702516947839,99.9217768037864,95.0378024287445,113.965560548976,247.948757788463,212.482696158204,246.908815756349,114.770915142749,168.63073813734,223.476713730453,1
207,150.805025024027,81.7586988753148,99.9443170938625,88.1313999907284,242.480411266385,210.793475908784,261.086182505279,105.015431429553,141.342922443306,232.162015965056,1
208,150.805412064477,81.7522694001303,99.9210569983946,88.1336356416295,242.478956710436,210.792611154392,261.08484255203,105.007537809506,141.338163320371,232.163425108405,1
209,152.832157223996,89.5809103172678,117.727658411872,81.4513529294847,246.087816671004,237.665498344036,275.369567516609,92.2239206350961,134.6173445462,223.28672254109,1
210,152.835622620386,89.1921181127804,119.898806052792,81.4476648255134,246.080287213951,240.211643304957,275.374162234209,92.2205662629236,134.62707648596,223.284494261374,1
211,154.399870626248,132.711652183165,105.012714894553,90.2203929427323,254.090960103513,248.723590112403,290.139953237584,104.807700900267,126.85495239062,223.212471458772,1
212,154.393892728438,132.712396920415,105.013440286151,90.2124977541587,254.090533588639,248.724163959287,290.144884456728,104.813039286972,126.857137717484,223.217277492323,1
213,156.828014057628,169.909595875023,87.8179954022234,96.5447582885446,255.42888899649,225.661371812636,296.859166916118,99.0950819130417,123.267031977615,227.016946514063,1
214,156.827753424289,169.906912710151,87.8184228737206,96.5463946339694,255.429370399733,225.662360145705,296.859459356021,99.09909166019,123.266354142679,227.014808890072,1
215,156.828254423192,169.904553092509,87.8173167978772,96.5464810165486,255.429273532147,225.663405108263,296.860962464959,99.0972758842676,123.266900158037,227.016018196593,1
216,156.821201517011,169.90150350043,87.833225077126,96.5264389211032,255.426069868729,225.662577897821,296.874717884187,99.1190090699136,123.261519806539,226.979803795922,1
217,165.925914442735,177.67076704372,74.6558618978916,90.1655810842336,254.824327566717,231.153480357894,315.676720737332,82.2821267642469,115.528888503851,232.462320837598,1
218,164.789703471882,177.682328874514,74.6745281709626,90.1554493678073,254.815362765819,231.147494106424,315.664950576964,80.9550671395573,115.531465745355,232.460867376976,1
219,157.646521333111,177.171429921755,94.5343141515855,95.5009691869257,258.180943394134,255.836213731423,311.514606360522,83.3932491605877,108.286265899408,230.644640101031,1
220,157.646533816142,179.29181095662,94.5324536003782,95.4883451046519,258.180540738394,254.70503963337,310.525228379492,83.3879185030203,108.286010331348,230.642021084516,1
221,155.808663511571,181.4159157058,112.337335463463,95.51595899729,259.194435972753,267.191439650004,308.822354764156,98.7073093640978,102.265872807619,228.103198307621,1
222,155.81042288214,180.218069587834,112.28187443301,88.8366716518088,259.187259513284,267.189362359688,303.861873593134,98.6985450491993,102.263103456164,228.105528763221,1
223,157.172799306688,178.878151228537,81.890616880225,95.4259352369872,259.225332697737,262.427857315726,341.467508086185,72.7319330451646,103.06521860565,230.063812613895,1
224,157.180611920745,178.877922084366,81.9110106924823,95.4141215102502,259.226085216819,262.429717583735,341.480611001629,72.7024965971648,103.060606257763,230.064677265307,1
225,157.062968865854,177.619019631598,102.312548372971,90.9574924962821,257.229757132138,273.660822047415,338.062690326775,72.5395621590063,103.012094834431,230.789545626628,1
226,157.201500075957,177.455857736656,102.322654967029,95.5546946121122,259.253174443988,273.665828655118,340.855231661581,72.5387615797249,103.003550718255,230.790591229688,1
227,159.660813881573,174.809591358528,116.387721853253,88.863081920676,259.228226267634,271.955529724205,334.272976454318,81.3251298591892,105.934185360022,232.711474785333,1
228,158.350231571858,174.81538958711,116.272712443073,88.86385816304,259.216770668574,271.953092266232,334.270422763643,89.8184169927609,105.927607766254,232.703469642208,1
229,157.935734278785,172.577422207362,126.079204088381,95.5631775676006,258.180031470887,272.577899323738,318.849842512194,62.608844049681,112.171048611392,235.218185010434,1
230,157.931116936772,172.582426276945,126.064334476011,95.5596564210001,258.176505916403,272.576176285539,318.847784682639,62.6003227960053,112.167394765133,235.215869348722,1
231,158.827384730263,164.736933112078,119.41226310177,89.6070355965002,257.711700730374,278.174982752854,297.368329976905,87.4586554261828,114.318018640242,240.203534967575,1
232,158.827550753519,164.738139045472,118.143915555283,89.6069303587936,257.716887059202,276.906890187303,297.373476410741,87.4568677321646,114.313989063935,240.200392757908,1
233,155.901130317455,154.835274062639,118.708073153456,89.4104877374094,254.265798286621,282.332223600659,140.924178614122,265.791723574479,102.339594230377,241.185837025228,1
234,155.911719134644,154.282877935163,116.363181868808,89.4207335828027,254.269966492426,279.98827982018,137.380601737988,265.795325069571,102.336132257057,241.058030154225,1
235,157.55938353157,155.781455505224,118.722309394051,89.4215824661371,254.268647705511,281.374159834967,136.900074175562,288.483779414164,102.346391520037,241.198901666316,1
236,157.559117614277,155.770403150159,118.708001346654,89.4118519226731,254.26755125051,281.366229392584,136.917747278815,288.548624311689,102.348501658065,241.197402373128,1
237,161.54360604197,143.837163337807,119.453650375085,91.5632676406777,254.175519470599,273.292822266749,162.92791950231,245.548030605635,110.412099205264,252.99098903415,1
238,161.539232668464,142.503809072449,119.454631977844,91.5467028830051,254.163899006843,273.634943747274,163.87564519551,245.59028067402,108.086901770448,252.983964288348,1
239,239.552162453815,230.043524869526,234.794583355744,260.97607758036,96.6705766208443,118.56235063007,282.953250213258,65.9745703240024,131.382238853206,234.400596563536,1
240,238.195202868953,230.059037282703,234.797633139072,251.398139347262,95.0871844358308,118.563952172469,282.94574613866,57.9215175649545,131.378015307591,234.400912266902,1
241,153.522753537344,102.060149147408,117.486672338946,111.465270929531,254.832348753063,223.17373884686,257.687374054202,121.63414517761,198.018169663571,262.46589787655,1
242,140.962289609569,82.8739092572572,102.661404670634,94.0859808019881,250.713431350177,220.593668758999,261.7183327114,112.497153923058,92.337346326888,241.211234308871,1
243,140.96587428342,82.8708894773536,102.687327548256,87.2542573636328,250.733276484916,220.593313037666,261.722410198497,112.49758381266,92.3429143296347,241.215025856842,1
244,132.791186968686,82.3511953698963,86.9154213661072,100.316119494919,262.469992274462,226.388177473975,281.379445453597,102.054000874655,93.2729976859271,237.364014952715,1
245,132.789074906895,82.3499874623473,86.9062902309227,100.33085219033,262.477857848666,226.392210161789,281.38095097633,102.052972567063,93.280921552793,237.370821827157,1
246,131.102780570527,110.339882737303,123.479553301283,87.1444629160263,261.954846695234,253.525976765625,293.466486747049,104.360573646437,102.90706276376,234.412547793132,1
247,131.31242402463,110.327187856202,123.475087366788,92.4450719155507,264.62766647389,253.529313578342,293.46581763553,104.368701543417,102.909711605192,234.42165061186,1
248,131.30687200208,110.326879704822,123.47008442245,92.4361366018476,264.63394760313,253.529385436566,291.032604311847,106.842136957515,102.914200220144,234.422956508616,1
249,131.310096158544,110.327443743695,123.479744687768,92.4416886914637,264.632571434893,253.534206751668,293.468781499928,104.3804154033,102.912723743,234.419786038194,1
250,122.998725274852,159.283770593131,94.8971194898923,93.3750203685464,260.066446571198,231.253172690581,281.796595354587,103.97469098607,113.597722469804,235.114196323651,1
251,123.001111571571,159.275727698895,94.9044588562665,93.3871824084085,260.070299688038,231.264757093073,281.811183728718,103.969419607433,115.096268139496,238.052194180676,1
252,129.39316716375,178.494473655293,94.4939295804565,103.467644252051,274.532374414135,235.677461661046,299.307344859884,99.2327713478482,118.260341014541,245.000007086204,1
253,129.017619891164,178.494419355879,94.4817728445083,97.8301065743599,272.491360723809,235.668328115486,299.308536348413,99.2335563800122,118.244217797236,244.996162920202,1
254,131.171698136076,183.733902247173,96.2592617507335,97.7089050360007,271.733185266897,245.426367919175,298.128489380696,98.2289872498665,124.184570691902,248.349343231363,1
255,131.188411180944,183.736024192777,96.2679516013354,97.679705722489,271.69470699621,245.430293343794,298.126470511534,98.2180351217717,124.181725289336,248.341871415504,1
256,130.13876537419,178.833432442637,111.339384434003,103.926568851554,275.447680735957,262.610892280746,293.874149560342,99.5394186831254,126.810315262731,246.923995587499,1
257,130.139368496494,178.837000982396,111.325378064511,103.928955013518,275.450631919842,262.61051866196,293.875666279086,99.5448396910855,126.81090428145,246.921887512884,1
258,134.694317353109,175.70670419467,97.5943588134629,110.122847571137,272.642503860012,262.7748804684,323.095059755773,73.9839348193153,118.346266091247,240.918171259304,1
